2018-01-31 16:34:47,616 INFO   [id: 0x5ae8fc2f, L:/127.0.0.1:8057 ! R:/127.0.0.1:15233] disconnected.
2018-01-31 16:34:47,616 INFO   [id: 0x66293b2b, L:/127.0.0.1:8057 ! R:/127.0.0.1:15299] disconnected.
2018-01-31 16:34:47,617 INFO   [id: 0xcb67bb08, L:/127.0.0.1:8057 ! R:/127.0.0.1:15364] disconnected.
2018-01-31 16:34:49,506 INFO   [id: 0x76e12610, L:/127.0.0.1:8057 ! R:/127.0.0.1:15633] disconnected.
2018-01-31 16:34:49,506 INFO   [id: 0xe8df63b5, L:/127.0.0.1:8057 ! R:/127.0.0.1:15632] disconnected.
2018-01-31 16:34:49,506 INFO   [id: 0xf7ac2e4e, L:/127.0.0.1:8057 ! R:/127.0.0.1:15699] disconnected.
2018-01-31 16:34:49,506 INFO   [id: 0x5c61c5f9, L:/127.0.0.1:8057 ! R:/127.0.0.1:15698] disconnected.
2018-01-31 16:34:49,507 INFO   [id: 0x9b7063d5, L:/127.0.0.1:8057 ! R:/127.0.0.1:15753] disconnected.
2018-01-31 16:34:49,507 INFO   [id: 0x1e378c27, L:/127.0.0.1:8057 ! R:/127.0.0.1:15765] disconnected.
2018-01-31 16:55:06,556 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-1 - Started.
2018-01-31 16:55:07,123 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-2 - Started.
2018-01-31 16:55:07,914 INFO   init dbobjects.gamedb.AccountData storage
2018-01-31 16:55:07,925 INFO   init dbobjects.gamedb.IDSeed storage
2018-01-31 16:55:07,935 INFO   init dbobjects.gamedb.PlayerData storage
2018-01-31 16:55:07,942 INFO   init dbobjects.gamedb.TankModelTable storage
2018-01-31 16:55:07,947 INFO   init dbobjects.gamedb.PlayerFightStatiticTable storage
2018-01-31 16:55:07,956 INFO   init dbobjects.gamedb.RankWinRoundsTable storage
2018-01-31 16:55:07,961 INFO   init dbobjects.gamedb.RankTop5RoundsTable storage
2018-01-31 16:55:07,973 INFO   init dbobjects.gamedb.RankDestorysTable storage
2018-01-31 16:55:07,984 INFO   init dbobjects.gamedb.RankLevelTable storage
2018-01-31 16:55:07,996 INFO   init dbobjects.gamedb.UnDistributeRewardTable storage
2018-01-31 16:55:08,004 INFO   init dbobjects.gamedb.ItemTable storage
2018-01-31 16:55:08,018 INFO   init dbobjects.gamedb.ShortcutTable storage
2018-01-31 16:55:08,034 INFO   init dbobjects.gamedb.NickNameTable storage
2018-01-31 16:55:08,056 INFO   init dbobjects.gamedb.ShopItemTable storage
2018-01-31 16:55:08,070 INFO   init dbobjects.gamedb.BlacklistTable storage
2018-01-31 16:55:08,076 INFO   init dbobjects.gamedb.BroadcastTable storage
2018-01-31 16:55:08,081 INFO   init dbobjects.gamedb.MailPlayerTable storage
2018-01-31 16:55:08,088 INFO   init dbobjects.gamedb.PlayerClientSetting storage
2018-01-31 16:55:08,093 INFO   init dbobjects.gamedb.TeamTable storage
2018-01-31 16:55:08,103 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-3 - Started.
2018-01-31 16:55:08,324 INFO   init dbobjects.logdb.LogAccountAct storage
2018-01-31 16:55:08,329 INFO   init dbobjects.logdb.LogPlayerAct storage
2018-01-31 16:55:08,334 INFO   init dbobjects.logdb.LogMoney storage
2018-01-31 16:55:08,338 INFO   init dbobjects.logdb.LogItem storage
2018-01-31 16:55:08,343 INFO   init dbobjects.logdb.LogBattle storage
2018-01-31 16:55:08,347 INFO   init dbobjects.logdb.PlayerFightTable storage
2018-01-31 16:55:08,350 INFO   init dbobjects.logdb.Logopenbox storage
